Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
North,Sembawang,27/8/2023,0,0,0,0,27.8,33,23.4,NA,NA,1.425,103.82
North,Sembawang,28/8/2023,0,0,0,0,27.9,32.8,24.4,NA,NA,1.425,103.82
North,Sembawang,29/8/2023,1.8,1.6,1.8,1.8,27.7,31.6,25.1,NA,NA,1.425,103.82
North,Sembawang,30/8/2023,0,0,0,0,28.2,31.6,24,NA,NA,1.425,103.82
North,Sembawang,31/8/2023,0,0,0,0,28.8,32.7,24.8,NA,NA,1.425,103.82
North,Sembawang,1/9/2023,0,0,0,0,27.6,33,23.5,NA,NA,1.425,103.82
North,Sembawang,2/9/2023,2.4,2.4,2.4,2.4,27.5,30.9,25.5,NA,NA,1.425,103.82
North,Sembawang,3/9/2023,0,0,0,0,27.4,31.7,23.9,NA,NA,1.425,103.82
North,Sembawang,4/9/2023,0,0,0,0,28.3,33.4,24.2,NA,NA,1.425,103.82
North,Sembawang,5/9/2023,0,0,0,0,29.4,33.6,25.1,NA,NA,1.425,103.82
North,Sembawang,6/9/2023,0,0,0,0,29.3,33.9,25.5,NA,NA,1.425,103.82
North,Sembawang,7/9/2023,5,3,3.5,4,27.5,32.3,24.9,NA,NA,1.425,103.82
North,Sembawang,8/9/2023,2.8,2.8,2.8,2.8,28.8,32.7,24.6,NA,NA,1.425,103.82
North,Sembawang,9/9/2023,3.8,2.4,3.8,3.8,27.4,31,24.6,NA,NA,1.425,103.82
North,Sembawang,10/9/2023,35,29.5,34.8,35,28.4,35,22.4,NA,NA,1.425,103.82
North,Sembawang,11/9/2023,11.3,9.8,11.1,11.3,27.2,32.1,24.1,NA,NA,1.425,103.82
North,Sembawang,13/9/2023,0,0,0,0,29.1,33.4,25.3,NA,NA,1.425,103.82
North,Sembawang,14/9/2023,0,0,0,0,29.6,33.8,24.7,NA,NA,1.425,103.82
North,Sembawang,15/9/2023,0,0,0,0,29.5,33.7,24.5,NA,NA,1.425,103.82
North,Sembawang,16/9/2023,0,0,0,0,29.6,33.2,27.5,NA,NA,1.425,103.82
North,Sembawang,17/9/2023,1.4,1.4,1.4,1.4,28.7,33.2,25.4,NA,NA,1.425,103.82
North,Sembawang,18/9/2023,0.2,0.2,0.2,0.2,28.5,32.9,25.6,NA,NA,1.425,103.82
North,Sembawang,19/9/2023,29.9,16.5,18.7,19.1,27.8,33.5,23.6,NA,NA,1.425,103.82
North,Sembawang,20/9/2023,10.1,5.8,9,10.1,26.4,31.9,24.4,NA,NA,1.425,103.82
North,Sembawang,21/9/2023,1,1,1,1,27.2,33,23.8,NA,NA,1.425,103.82
North,Sembawang,22/9/2023,0.8,0.8,0.8,0.8,26.8,32.4,24.4,NA,NA,1.425,103.82
North,Sembawang,23/9/2023,0,0,0,0,28.1,32.7,24.6,NA,NA,1.425,103.82
North,Sembawang,24/9/2023,4.4,2.4,2.6,2.6,26.2,29.3,24.5,NA,NA,1.425,103.82
North,Sembawang,25/9/2023,0.2,0.2,0.2,0.2,28,32.7,23.6,NA,NA,1.425,103.82
North,Sembawang,26/9/2023,0,0,0,0,28.4,32.7,24.3,NA,NA,1.425,103.82
North,Sembawang,27/9/2023,0,0,0,0,29.8,33.8,25.5,NA,NA,1.425,103.82
North,Sembawang,28/9/2023,0,0,0,0,30,34,27.2,NA,NA,1.425,103.82
North,Sembawang,29/9/2023,0,0,0,0,29,34.2,24.6,NA,NA,1.425,103.82
North,Sembawang,30/9/2023,13.3,12.7,12.9,13.1,27.2,31.3,23.4,NA,NA,1.425,103.82
North,Sembawang,1/10/2023,0,0,0,0,27.5,31.8,24.3,NA,NA,1.425,103.82
North,Sembawang,2/10/2023,6.6,5.6,5.8,6.2,27.2,32.4,24.8,NA,NA,1.425,103.82
North,Sembawang,3/10/2023,0,0,0,0,27.4,31.7,25.2,NA,NA,1.425,103.82
North,Sembawang,4/10/2023,49.6,40,45.6,49.4,26.8,33.9,23.5,NA,NA,1.425,103.82
North,Sembawang,5/10/2023,0,0,0,0,30.5,34.3,26.9,NA,NA,1.425,103.82
North,Sembawang,6/10/2023,0,0,0,0,29.2,33.6,25.3,NA,NA,1.425,103.82
North,Sembawang,7/10/2023,0,0,0,0,27.2,31.1,24.3,NA,NA,1.425,103.82
North,Sembawang,8/10/2023,0,0,0,0,29.5,33.9,26.5,NA,NA,1.425,103.82
North,Sembawang,9/10/2023,1,0.6,0.6,0.6,26.8,32.8,24,NA,NA,1.425,103.82
North,Sembawang,10/10/2023,0,0,0,0,28,32.4,24.8,NA,NA,1.425,103.82
North,Sembawang,11/10/2023,7.2,7.2,7.2,7.2,27.5,32.8,24.9,NA,NA,1.425,103.82
North,Sembawang,13/10/2023,0,0,0,0,29.8,35.3,24.6,NA,NA,1.425,103.82
North,Sembawang,14/10/2023,0,0,0,0,29.5,33.9,25.1,NA,NA,1.425,103.82
North,Sembawang,15/10/2023,0,0,0,0,29.3,33.5,24.8,NA,NA,1.425,103.82
North,Sembawang,16/10/2023,0.2,0.2,0.2,0.2,29.4,33.9,25.5,NA,NA,1.425,103.82
North,Sembawang,17/10/2023,0,0,0.2,0.2,29.4,34.1,24.6,NA,NA,1.425,103.82
North,Sembawang,18/10/2023,21.5,9.4,9.6,10.3,27.3,31,24.4,NA,NA,1.425,103.82
North,Sembawang,19/10/2023,1,1,1,1,27.9,33.7,23.8,NA,NA,1.425,103.82
North,Sembawang,20/10/2023,19.3,8.6,14.3,18.3,27,33,24.5,NA,NA,1.425,103.82
North,Sembawang,21/10/2023,0.6,0.4,0.6,0.6,26.9,33.1,24.2,NA,NA,1.425,103.82
North,Sembawang,22/10/2023,3.4,3.4,3.4,3.4,26.7,33.6,23.8,NA,NA,1.425,103.82
North,Sembawang,23/10/2023,6,4,5.4,5.6,27,32.4,24.2,NA,NA,1.425,103.82
North,Sembawang,24/10/2023,3.8,3.8,3.8,3.8,27.3,34,23.8,NA,NA,1.425,103.82
North,Sembawang,25/10/2023,0.8,0.6,0.8,0.8,26.6,32.5,23.8,NA,NA,1.425,103.82
North,Sembawang,26/10/2023,0,0,0,0,28.4,33.2,23.8,NA,NA,1.425,103.82
North,Sembawang,27/10/2023,0,0,0,0,29.1,33.7,24.4,NA,NA,1.425,103.82
North,Sembawang,28/10/2023,0.8,0.6,0.8,0.8,26.9,31.3,24.8,NA,NA,1.425,103.82
North,Sembawang,29/10/2023,0,0,0,0,28.1,34.2,23.7,NA,NA,1.425,103.82
North,Sembawang,30/10/2023,0.4,0.2,0.4,0.4,27.4,33.9,24.5,NA,NA,1.425,103.82
North,Sembawang,31/10/2023,19.3,10.1,10.9,18.7,26.6,33.7,24.2,NA,NA,1.425,103.82
North,Sembawang,1/11/2023,5,2.6,4.6,5,25.7,30.2,23.5,NA,NA,1.425,103.82
North,Sembawang,2/11/2023,0,0,0,0,27.3,31.8,25.2,NA,NA,1.425,103.82
North,Sembawang,3/11/2023,0,0,0,0,27.3,31.7,25.2,NA,NA,1.425,103.82
North,Sembawang,4/11/2023,8.6,7.8,8.4,8.4,28,34.4,23.6,NA,NA,1.425,103.82
North,Sembawang,5/11/2023,0,0,0,0,30.3,34.4,26.8,NA,NA,1.425,103.82
North,Sembawang,6/11/2023,0,0,0,0,29.7,33.4,25.8,NA,NA,1.425,103.82
North,Sembawang,7/11/2023,2.6,1.2,1.4,2,25.5,27.5,24.4,NA,NA,1.425,103.82
North,Sembawang,8/11/2023,0.4,0.4,0.4,0.4,28.1,32.7,24.4,NA,NA,1.425,103.82
North,Sembawang,9/11/2023,0,0,0,0,27.8,31.5,24.6,NA,NA,1.425,103.82
North,Sembawang,10/11/2023,11.5,7.8,11.3,11.5,27.8,33.3,24.3,NA,NA,1.425,103.82
North,Sembawang,11/11/2023,0,0,0,0,28.6,33.5,24.2,NA,NA,1.425,103.82
North,Sembawang,13/11/2023,0.4,0.4,0.4,0.4,27.6,34,24,NA,NA,1.425,103.82
North,Sembawang,14/11/2023,6,4.2,5.4,5.8,26.6,32,24.4,NA,NA,1.425,103.82
North,Sembawang,15/11/2023,6.4,3.8,6.2,6.4,27.1,33.4,23.5,NA,NA,1.425,103.82
North,Sembawang,16/11/2023,53.9,39.2,50.3,53.5,26.8,33.6,24,NA,NA,1.425,103.82
North,Sembawang,17/11/2023,5.6,5.4,5.6,5.6,27,33.2,23.9,NA,NA,1.425,103.82
North,Sembawang,18/11/2023,1,1,1,1,28.3,33.6,24.6,NA,NA,1.425,103.82
North,Sembawang,19/11/2023,0,0,0,0,27.5,29.4,25.6,NA,NA,1.425,103.82
North,Sembawang,20/11/2023,9.8,3.6,5,8.4,27.8,33.5,25.4,NA,NA,1.425,103.82
North,Sembawang,21/11/2023,10.3,6,7.4,8,26.7,30.1,24.8,NA,NA,1.425,103.82
North,Sembawang,22/11/2023,0,0.2,0.2,0.2,27.6,31.2,24.9,NA,NA,1.425,103.82
North,Sembawang,23/11/2023,31,15.3,25.7,31,27.5,32.1,24.6,NA,NA,1.425,103.82
North,Sembawang,24/11/2023,5,3.4,4.2,4.8,27.3,31.4,24.7,NA,NA,1.425,103.82
North,Sembawang,25/11/2023,4.8,1.6,3,4.6,26.7,31.3,24.5,NA,NA,1.425,103.82
North,Sembawang,26/11/2023,8.4,3.6,4.8,6.4,26.3,32.9,23.7,NA,NA,1.425,103.82
North,Sembawang,27/11/2023,0.2,0.2,0.2,0.2,27,31,24.3,NA,NA,1.425,103.82
North,Sembawang,28/11/2023,5.8,3.4,4.8,5.6,27.1,32.4,24.2,NA,NA,1.425,103.82
North,Sembawang,29/11/2023,4,4,4,4,27.2,32.4,24.7,NA,NA,1.425,103.82
North,Sembawang,30/11/2023,38,11.1,11.1,11.9,26.6,32.4,24.4,NA,NA,1.425,103.82
North,Sembawang,1/12/2023,0,0,0,0,27.2,33.2,22.3,NA,NA,1.425,103.82
North,Sembawang,2/12/2023,60.7,21.7,40.2,45,25.2,30.8,22.3,NA,NA,1.425,103.82
North,Sembawang,3/12/2023,0.5,0.5,0.5,0.5,27.2,32.4,24.5,NA,NA,1.425,103.82
North,Sembawang,4/12/2023,3,3,3,3,28.5,34.1,23.8,NA,NA,1.425,103.82
North,Sembawang,5/12/2023,0,0,0,0,30.7,34.9,26.8,NA,NA,1.425,103.82
North,Sembawang,6/12/2023,24.9,13.1,14.5,18.1,27.1,30.8,24,NA,NA,1.425,103.82
North,Sembawang,7/12/2023,2,1.2,1.2,1.2,26.9,31.5,23.6,NA,NA,1.425,103.82
North,Sembawang,8/12/2023,3.2,3.2,3.2,3.2,29.1,32.3,27.2,NA,NA,1.425,103.82
North,Sembawang,9/12/2023,0.2,0.2,0.2,0.2,28.3,33.3,24.7,NA,NA,1.425,103.82
North,Sembawang,10/12/2023,0,0,0,0,29.6,35.1,24.6,NA,NA,1.425,103.82
North,Sembawang,11/12/2023,43.4,31.6,41.8,43.4,27.4,33.5,24.3,NA,NA,1.425,103.82
North,Sembawang,1/1/2024,6.2,1,1.6,2.8,25.8,28,24.7,NA,NA,1.425,103.82
North,Sembawang,2/1/2024,0,0,0,0.6,27.5,32.6,23.7,NA,NA,1.425,103.82
North,Sembawang,3/1/2024,0,0,0,0,27.5,31.5,25.4,NA,NA,1.425,103.82
North,Sembawang,4/1/2024,67.5,8.4,12.5,21.9,25.1,27,23.8,NA,NA,1.425,103.82
North,Sembawang,5/1/2024,6.4,3.4,4.2,4.2,26.5,30.7,24.4,NA,NA,1.425,103.82
North,Sembawang,6/1/2024,0.2,0.2,0.2,0.2,27.7,32,24.2,NA,NA,1.425,103.82
North,Sembawang,7/1/2024,56.5,13.1,18.9,30.8,24.5,27,23.3,NA,NA,1.425,103.82
North,Sembawang,8/1/2024,1.4,1.2,1.2,1.2,26.2,31.1,22.4,NA,NA,1.425,103.82
North,Sembawang,9/1/2024,21.7,9,10.1,11.3,26.7,30.1,24.1,NA,NA,1.425,103.82
North,Sembawang,10/1/2024,37.6,14.5,17.1,33,26.4,30.4,24.3,NA,NA,1.425,103.82
North,Sembawang,11/1/2024,0,0,0,0,27.4,30.5,24.5,NA,NA,1.425,103.82
North,Sembawang,12/1/2024,12.1,2.8,4.8,7.4,25.2,26.9,23.6,NA,NA,1.425,103.82
North,Sembawang,13/1/2024,0,0,0,0,27,31.2,23.5,NA,NA,1.425,103.82
North,Sembawang,14/1/2024,0,0,0,0,27.7,31,25,NA,NA,1.425,103.82
North,Sembawang,15/1/2024,0.6,0.6,0.6,0.6,28,31.7,25.3,NA,NA,1.425,103.82
North,Sembawang,16/1/2024,7.4,4.6,5.4,6.4,27,30.2,24.1,NA,NA,1.425,103.82
North,Sembawang,17/1/2024,10,3,3.6,5,27.4,31.6,24.8,NA,NA,1.425,103.82
North,Sembawang,18/1/2024,5,2.4,4,5,27,30.2,25.3,NA,NA,1.425,103.82
North,Sembawang,19/1/2024,22.9,13.5,20.9,21.7,26.5,30.8,24.5,NA,NA,1.425,103.82
North,Sembawang,20/1/2024,10.9,1.6,2.4,3.6,24.7,26.3,23.2,NA,NA,1.425,103.82
North,Sembawang,21/1/2024,0,0,0,0,27.1,32.9,21.8,NA,NA,1.425,103.82
North,Sembawang,22/1/2024,0,0,0,0,27.9,32.5,23.8,NA,NA,1.425,103.82
North,Sembawang,23/1/2024,66.3,32.8,54.1,65.3,26.5,32.9,23.3,NA,NA,1.425,103.82
North,Sembawang,24/1/2024,68.1,31.4,43.6,53.3,26,30.7,23.4,NA,NA,1.425,103.82
North,Sembawang,25/1/2024,5.8,1.2,2,2.8,25.9,31.5,24.5,NA,NA,1.425,103.82
North,Sembawang,26/1/2024,0,0,0,0,27.9,32,25.1,NA,NA,1.425,103.82
North,Sembawang,27/1/2024,0,0,0,0,28.3,32.2,26.1,NA,NA,1.425,103.82
North,Sembawang,28/1/2024,0,0,0,0,28,32.1,25.5,NA,NA,1.425,103.82
North,Sembawang,29/1/2024,0,0,0,0,28,31.9,25.3,NA,NA,1.425,103.82
North,Sembawang,30/1/2024,0,0,0,0,27.6,31.8,25.1,NA,NA,1.425,103.82
North,Sembawang,31/1/2024,0.6,0.6,0.6,0.6,27.7,32.3,25,NA,NA,1.425,103.82
North,Sembawang,1/2/2024,0,0,0,0,28.2,32.3,25.9,NA,NA,1.425,103.82
North,Sembawang,2/2/2024,0.8,0.8,0.8,0.8,28.1,32.7,26.1,NA,NA,1.425,103.82
North,Sembawang,3/2/2024,0,0,0,0,28.4,34,25.7,NA,NA,1.425,103.82
North,Sembawang,4/2/2024,0,0,0,0,28.4,33.5,24,NA,NA,1.425,103.82
North,Sembawang,5/2/2024,0,0,0,0,28.6,33.7,24.2,NA,NA,1.425,103.82
North,Sembawang,6/2/2024,16.1,14.3,15.7,15.7,27.6,34.1,23.7,NA,NA,1.425,103.82
North,Sembawang,7/2/2024,0,0,0,0,28.3,33.3,24.8,NA,NA,1.425,103.82
North,Sembawang,8/2/2024,7.2,7,7.2,7.2,28.1,33.4,24.4,NA,NA,1.425,103.82
North,Sembawang,9/2/2024,10.3,7.6,8.2,8.4,27.6,32.6,25.5,NA,NA,1.425,103.82
North,Sembawang,10/2/2024,5,4.8,5,5,27.7,32.6,23.5,NA,NA,1.425,103.82
North,Sembawang,11/2/2024,0,0,0,0.2,28.1,32.4,25.2,NA,NA,1.425,103.82
North,Sembawang,12/2/2024,4.4,1.8,1.8,2.6,27.1,30.1,24.8,NA,NA,1.425,103.82
North,Sembawang,13/2/2024,6,2.2,2.6,2.6,26.9,29.5,24.7,NA,NA,1.425,103.82
North,Sembawang,14/2/2024,7.8,3.6,3.8,4,27.4,31.6,24.7,NA,NA,1.425,103.82
North,Sembawang,15/2/2024,4.2,3.2,3.8,3.8,26.9,29.5,25.8,NA,NA,1.425,103.82
North,Sembawang,16/2/2024,0,0,0,0,27.9,31.9,26.2,NA,NA,1.425,103.82
North,Sembawang,17/2/2024,0,0,0,0,27.6,31.8,24.8,NA,NA,1.425,103.82
North,Sembawang,18/2/2024,0,0,0,0,28.4,32.3,25.5,NA,NA,1.425,103.82
North,Sembawang,19/2/2024,0,0,0,0,28.8,33.7,25.9,NA,NA,1.425,103.82
North,Sembawang,20/2/2024,0,0,0,0,28.7,33.3,26.2,NA,NA,1.425,103.82
North,Sembawang,21/2/2024,10.3,8.8,9,10.3,28.1,34,25.2,NA,NA,1.425,103.82
North,Sembawang,22/2/2024,2.2,2.2,2.2,2.2,28.4,33.1,25.8,NA,NA,1.425,103.82
North,Sembawang,23/2/2024,0,0,0,0,28.4,32.3,25.8,NA,NA,1.425,103.82
North,Sembawang,24/2/2024,0,0,0,0,28.4,32,25.9,NA,NA,1.425,103.82
North,Sembawang,25/2/2024,0,0,0,0,28.9,34,25.6,NA,NA,1.425,103.82
North,Sembawang,26/2/2024,0,0,0,0,28.8,32.9,26.1,NA,NA,1.425,103.82
North,Sembawang,27/2/2024,0,0,0,0,28.3,31.1,26.9,NA,NA,1.425,103.82
North,Sembawang,28/2/2024,0,0,0,0,28.7,32.6,26.4,NA,NA,1.425,103.82
North,Sembawang,29/2/2024,0,0,0,0,29.2,33.9,25.8,NA,NA,1.425,103.82
North,Sembawang,1/3/2024,0,0,0,0,29,32.5,26.9,NA,NA,1.425,103.82
North,Sembawang,2/3/2024,5.4,2,2.4,4,28.2,33.1,26.5,NA,NA,1.425,103.82
North,Sembawang,3/3/2024,11.1,3.2,3.6,4.2,26.9,30.7,24.7,NA,NA,1.425,103.82
North,Sembawang,4/3/2024,4.4,2.2,3.8,3.8,27.8,31.9,25.2,NA,NA,1.425,103.82
North,Sembawang,5/3/2024,31.6,11.5,16.9,17.9,26.4,31.3,24.5,NA,NA,1.425,103.82
North,Sembawang,6/3/2024,48.4,27.3,33.4,41,26.7,33.7,24.1,NA,NA,1.425,103.82
North,Sembawang,7/3/2024,4,2,2.6,2.8,27.5,33.7,24.5,NA,NA,1.425,103.82
North,Sembawang,8/3/2024,2,1,1.8,1.8,27.3,31.2,25.6,NA,NA,1.425,103.82
North,Sembawang,9/3/2024,0,0,0,0.2,28.8,33.5,25.1,NA,NA,1.425,103.82
North,Sembawang,10/3/2024,0,0,0,0,28.2,32.1,25,NA,NA,1.425,103.82
North,Sembawang,11/3/2024,0,0,0,0,28.9,33.3,25.8,NA,NA,1.425,103.82
North,Sembawang,12/3/2024,0,0,0,0,29.2,33.7,27,NA,NA,1.425,103.82
North,Sembawang,13/3/2024,0,0,0,0,28.9,34.2,24.6,NA,NA,1.425,103.82
North,Sembawang,14/3/2024,0,0,0,0,29,34.3,24.7,NA,NA,1.425,103.82
North,Sembawang,15/3/2024,0,0,0,0,28.3,33,23.3,NA,NA,1.425,103.82
North,Sembawang,16/3/2024,0,0,0,0,28.9,34.1,24.5,NA,NA,1.425,103.82
North,Sembawang,17/3/2024,0,0,0,0,29.4,34.6,24.1,NA,NA,1.425,103.82
North,Sembawang,18/3/2024,0,0,0,0,29.6,34.5,24.9,NA,NA,1.425,103.82
North,Sembawang,19/3/2024,1.8,1.2,1.2,1.2,28.9,33.8,26.9,NA,NA,1.425,103.82
North,Sembawang,20/3/2024,0,0,0,0,28.9,33,26.3,NA,NA,1.425,103.82
North,Sembawang,21/3/2024,0.8,0.8,0.8,0.8,28.7,33,26.7,NA,NA,1.425,103.82
North,Sembawang,22/3/2024,0,0,0,0,29.2,33.6,26.4,NA,NA,1.425,103.82
North,Sembawang,23/3/2024,0,0,0,0,29.7,34.7,26.1,NA,NA,1.425,103.82
North,Sembawang,24/3/2024,0,0,0,0,29.7,34.9,26.3,NA,NA,1.425,103.82
North,Sembawang,25/3/2024,0,0,0,0,29.9,35.3,26.6,NA,NA,1.425,103.82
North,Sembawang,26/3/2024,0,0,0,0,30,35,26.5,NA,NA,1.425,103.82
North,Sembawang,27/3/2024,0,0,0,0,29.9,35.2,25.5,NA,NA,1.425,103.82
North,Sembawang,28/3/2024,0,0,0,0,30.1,34.5,27.3,NA,NA,1.425,103.82
North,Sembawang,29/3/2024,0.2,0.2,0.2,0.2,30.4,35.1,27.1,NA,NA,1.425,103.82
North,Sembawang,30/3/2024,0,0,0,0,30.2,35,27.7,NA,NA,1.425,103.82
North,Sembawang,31/3/2024,5.8,4,4.4,4.4,28.6,35.1,25.7,NA,NA,1.425,103.82
North,Sembawang,1/4/2024,1.4,1,1.4,1.4,28.6,32.5,25,NA,NA,1.425,103.82
North,Sembawang,2/4/2024,0,0,0,0,30.6,35.2,25.7,NA,NA,1.425,103.82
North,Sembawang,3/4/2024,0,0,0,0,29.5,34.4,26.8,NA,NA,1.425,103.82
North,Sembawang,4/4/2024,19.1,16.1,17.9,19.1,28.2,35.6,25.2,NA,NA,1.425,103.82
North,Sembawang,5/4/2024,0,0,0,0,29.3,35.5,24.8,NA,NA,1.425,103.82
North,Sembawang,6/4/2024,0,0,0,0,29.6,34.8,24.5,NA,NA,1.425,103.82
North,Sembawang,7/4/2024,15.9,9.2,11.9,15.7,29.4,34.4,26.9,NA,NA,1.425,103.82
North,Sembawang,8/4/2024,35,29.3,34.8,35,28.6,34.5,24.3,NA,NA,1.425,103.82
North,Sembawang,9/4/2024,0,0,0,0,30,35.3,25.4,NA,NA,1.425,103.82
North,Sembawang,10/4/2024,3,2.8,2.8,2.8,28.4,32.7,26,NA,NA,1.425,103.82
North,Sembawang,11/4/2024,6.4,1.8,2,3.2,28.2,32.7,25.7,NA,NA,1.425,103.82
North,Sembawang,12/4/2024,23.3,3.2,6,11.1,26,28.5,24.7,NA,NA,1.425,103.82
North,Sembawang,13/4/2024,0,0,0,0,29,34.2,24.1,NA,NA,1.425,103.82
North,Sembawang,14/4/2024,0.2,0.2,0.2,0.2,28.5,31.8,26.4,NA,NA,1.425,103.82
North,Sembawang,15/4/2024,0,0,0,0,28.8,32.7,25.6,NA,NA,1.425,103.82
North,Sembawang,16/4/2024,2.4,1.4,1.4,1.6,27.6,29.4,26.3,NA,NA,1.425,103.82
North,Sembawang,17/4/2024,2,1.8,2,2,27.9,32.3,24.7,NA,NA,1.425,103.82
North,Sembawang,18/4/2024,0,0,0,0,28.7,33,25.1,NA,NA,1.425,103.82
North,Sembawang,19/4/2024,7.2,5.4,7,7.2,28.3,32.8,25.5,NA,NA,1.425,103.82
North,Sembawang,20/4/2024,32,27.1,31.4,32,27.5,32.1,24.7,NA,NA,1.425,103.82
North,Sembawang,21/4/2024,30.4,23.3,28.7,30.4,28,34.3,25,NA,NA,1.425,103.82
North,Sembawang,22/4/2024,4.6,4.4,4.6,4.6,28.5,33.2,25.3,NA,NA,1.425,103.82
North,Sembawang,23/4/2024,0,0,0,0,29.5,34.9,25.8,NA,NA,1.425,103.82
North,Sembawang,24/4/2024,0.2,0.2,0.2,0.2,29.8,33.8,26.2,NA,NA,1.425,103.82
North,Sembawang,25/4/2024,0,0,0,0,29.9,34.9,26.4,NA,NA,1.425,103.82
North,Sembawang,26/4/2024,0.2,0.2,0.2,0.2,29.1,35.5,25.7,NA,NA,1.425,103.82
North,Sembawang,27/4/2024,0,0,0,0,29.4,34.4,25.8,NA,NA,1.425,103.82
North,Sembawang,28/4/2024,2,1.6,1.6,1.6,28.9,33.6,25.8,NA,NA,1.425,103.82
North,Sembawang,29/4/2024,0,0,0,0,30,34.7,25.6,NA,NA,1.425,103.82
North,Sembawang,30/4/2024,1.8,NA,1.8,1.8,29.7,34.4,26.2,NA,NA,1.425,103.82
North,Sembawang,1/5/2024,6.6,4,4.4,4.4,29.3,34.4,26.3,NA,NA,1.425,103.82
North,Sembawang,2/5/2024,0.2,0.2,0.2,2.2,28,33.2,25.3,NA,NA,1.425,103.82
North,Sembawang,3/5/2024,17.9,9.8,11.7,17.7,27.9,33.1,25.3,NA,NA,1.425,103.82
North,Sembawang,4/5/2024,29.1,8.8,13.7,20.7,25.7,27.1,24.1,NA,NA,1.425,103.82
North,Sembawang,5/5/2024,0,0,0,0,28.9,33.7,24.8,NA,NA,1.425,103.82
North,Sembawang,6/5/2024,0,0,0,0,29.4,34.6,25.8,NA,NA,1.425,103.82
North,Sembawang,7/5/2024,7.4,6.6,7.4,7.4,28,31.7,25.8,NA,NA,1.425,103.82
North,Sembawang,8/5/2024,7.8,6,7.6,7.8,28.1,31.6,25.4,NA,NA,1.425,103.82
North,Sembawang,9/5/2024,0,0,0,0,29.8,34.4,25.6,NA,NA,1.425,103.82
North,Sembawang,10/5/2024,2,2,2,2,29.1,33.1,25.9,NA,NA,1.425,103.82
North,Sembawang,11/5/2024,0,0,0,0,29.3,34.5,25.6,NA,NA,1.425,103.82
North,Sembawang,12/5/2024,43.2,28.5,39.2,43.2,27.9,33.2,24.9,NA,NA,1.425,103.82
North,Sembawang,13/5/2024,13.5,13.5,13.5,13.5,28,32.7,25.1,NA,NA,1.425,103.82
North,Sembawang,14/5/2024,29.5,27.1,28.7,29.5,27.8,34.5,24.7,NA,NA,1.425,103.82
North,Sembawang,15/5/2024,4.4,3.2,3.8,4.4,27.6,32.4,25,NA,NA,1.425,103.82
North,Sembawang,16/5/2024,5.2,1.6,2,2.6,26.7,31.6,25.4,NA,NA,1.425,103.82
North,Sembawang,17/5/2024,0.6,0.6,0.6,0.6,28.4,32.9,24.4,NA,NA,1.425,103.82
North,Sembawang,18/5/2024,0,0,0,0,28.6,34.1,25.4,NA,NA,1.425,103.82
North,Sembawang,19/5/2024,3,2.6,2.6,2.6,28.3,32.4,25.3,NA,NA,1.425,103.82
North,Sembawang,20/5/2024,14.7,8,10.9,12.1,27.6,31.1,25.1,NA,NA,1.425,103.82
North,Sembawang,21/5/2024,0.2,0.2,0.2,0.2,28.4,31.8,25.4,NA,NA,1.425,103.82
North,Sembawang,22/5/2024,27.5,18.1,25.7,27.3,27.5,31.3,25.4,NA,NA,1.425,103.82
North,Sembawang,23/5/2024,1.4,0.4,0.4,0.8,28.1,32.6,25.5,NA,NA,1.425,103.82
North,Sembawang,24/5/2024,2,1,1.2,1.8,27.6,32.3,24.9,NA,NA,1.425,103.82
North,Sembawang,25/5/2024,18.1,15.1,15.3,15.3,27.1,32.6,24.5,NA,NA,1.425,103.82
North,Sembawang,26/5/2024,0,0,0,0,29,33.3,25.6,NA,NA,1.425,103.82
North,Sembawang,27/5/2024,0,0,0,0,30,34.6,26.7,NA,NA,1.425,103.82
North,Sembawang,28/5/2024,0,0,0,0,29.2,33.7,26.6,NA,NA,1.425,103.82
North,Sembawang,29/5/2024,0,0,0,0,30,34.6,26.1,NA,NA,1.425,103.82
North,Sembawang,30/5/2024,0,0,0,0,28.9,32.8,26.1,NA,NA,1.425,103.82
North,Sembawang,31/5/2024,1,1,1,1,28.8,32.6,25.6,NA,NA,1.425,103.82
North,Sembawang,1/6/2024,6.8,2.2,3.4,4.6,26.4,28.2,25,NA,NA,1.425,103.82
North,Sembawang,2/6/2024,45.8,20.7,31.4,35.6,26.6,31.7,24.8,NA,NA,1.425,103.82
North,Sembawang,3/6/2024,2.8,2.6,2.6,2.8,27.5,33.3,24.7,NA,NA,1.425,103.82
North,Sembawang,4/6/2024,0,0,0,0,28.1,32.9,24.9,NA,NA,1.425,103.82
North,Sembawang,5/6/2024,0,0,0,0,29.2,33.6,25,NA,NA,1.425,103.82
North,Sembawang,6/6/2024,3.6,2.4,3,3,28.1,34.1,25.5,NA,NA,1.425,103.82
North,Sembawang,7/6/2024,17.9,14.3,16.9,17.9,27.7,32.6,25.2,NA,NA,1.425,103.82
North,Sembawang,8/6/2024,0,0,0,0,27.8,31.3,25.4,NA,NA,1.425,103.82
North,Sembawang,9/6/2024,0.6,0.6,0.6,0.6,28,31.7,24.7,NA,NA,1.425,103.82
